bodyId,type,side,seed_bodyId,hex1,hex2,hex_source,seed_displaced_for_injectivity,seed_assignment_distance
720575941574514760,Mi4,R,720575941544503581,-12,-2,connectivity_candidate,False,0.694133303
720575941574631325,Mi4,R,720575941595233925,15,4,connectivity_candidate,False,0.033106036
720575941574660790,Mi4,R,720575941610710118,-9,-15,connectivity_candidate,True,0.820181495
720575941574742632,Mi4,R,720575941509572702,5,13,connectivity_candidate,False,0.0301970937
720575941574865000,Mi4,R,720575941494691527,4,11,connectivity_candidate,False,0.032247574
720575941574872719,Mi4,R,720575941579235061,-4,-16,connectivity_candidate,False,0.127473099
720575941575074447,Mi4,R,720575941403214115,-3,1,connectivity_candidate,False,0.0342128483
720575941575406344,Mi4,R,,,,unassigned,False,
720575941575416424,Mi4,R,,,,unassigned,False,
720575941575417851,Mi4,R,720575941625608394,7,-10,connectivity_candidate,False,0.427626336
720575941575465832,Mi4,R,720575941412540564,2,-9,connectivity_candidate,False,0.580223991
720575941575731721,Mi4,R,720575941528110681,-5,-8,connectivity_candidate,False,0.0335861779
720575941576724825,Mi4,R,720575941509188050,6,-3,connectivity_candidate,False,0.037134337
720575941576775094,Mi4,R,720575941503372171,1,-1,connectivity_candidate,False,0.0344206411
720575941576811097,Mi4,R,720575941403213936,0,16,connectivity_candidate,True,0.897806734
720575941577651048,Mi4,R,,,,unassigned,False,
720575941577714024,Mi4,R,720575941353990960,2,3,connectivity_candidate,False,0.033322301
720575941577833041,Mi4,R,720575941459725267,3,14,connectivity_candidate,False,0.0663008527
720575941578090856,Mi4,R,720575941506798686,-9,-1,connectivity_candidate,True,0.577887826
720575941579419125,Mi4,R,720575941594915367,11,0,connectivity_candidate,False,0.0333476914
720575941579660121,Mi4,R,720575941414646044,8,-7,connectivity_candidate,False,0.0627845902
720575941580011641,Mi4,R,720575941433734542,3,9,connectivity_candidate,False,0.0302880061
720575941580357753,Mi4,R,720575941611968489,13,8,connectivity_candidate,False,0.0329131833
720575941581225849,Mi4,R,720575941547951165,6,-5,connectivity_candidate,False,0.0399986153
720575941581710713,Mi4,R,720575941656961816,-15,-10,connectivity_candidate,False,0.285142123
720575941583546233,Mi4,R,720575941568391214,5,17,connectivity_candidate,True,0.830305285
720575941584237407,Mi4,R,720575941475538225,-8,-9,connectivity_candidate,False,0.0440403405
720575941584459998,Mi4,R,720575941433767639,-1,7,connectivity_candidate,False,0.0217219257
720575941584988638,Mi4,R,720575941606079678,-12,-5,connectivity_candidate,False,0.0673372411
720575941585348742,Mi4,R,720575941561384942,13,5,connectivity_candidate,False,0.0329477386
720575941585535110,Mi4,R,720575941527231654,3,-10,connectivity_candidate,False,0.0476164728
720575941585755231,Mi4,R,720575941613820333,-4,4,connectivity_candidate,False,0.0139327929
720575941586226054,Mi4,R,,,,unassigned,False,
720575941587107652,Mi4,R,720575941440417371,5,2,connectivity_candidate,False,0.0342435434
720575941587665988,Mi4,R,720575941562525842,-11,-11,connectivity_candidate,False,0.278041436
720575941588204510,Mi4,R,720575941568124263,-14,-8,connectivity_candidate,False,0.219776281
720575941588317751,Mi4,R,720575941414421393,7,13,connectivity_candidate,False,0.0322934163
720575941589009918,Mi4,R,720575941459726291,-17,-8,connectivity_candidate,True,0.628888474
720575941589795468,Mi4,R,720575941556820772,-5,9,connectivity_candidate,False,0.505248314
720575941590978188,Mi4,R,720575941489486796,5,-10,connectivity_candidate,True,0.980552529
720575941591135287,Mi4,R,720575941548439869,-11,2,connectivity_candidate,False,0.284713175
720575941591155240,Mi4,R,720575941554469092,-3,4,connectivity_candidate,False,0.0176711981
720575941591511336,Mi4,R,,,,unassigned,False,
720575941592290302,Mi4,R,720575941570642290,-13,-2,connectivity_candidate,False,0.446771051
720575941592372587,Mi4,R,720575941637710709,2,-1,connectivity_candidate,False,0.0342623876
720575941592419980,Mi4,R,720575941724485946,-13,-3,connectivity_candidate,False,0.347580531
720575941592845931,Mi4,R,720575941412392107,11,6,connectivity_candidate,False,0.0330976784
720575941593257942,Mi4,R,720575941479380643,-10,6,connectivity_candidate,False,0.526924831
720575941593436453,Mi4,R,720575941533655218,3,13,connectivity_candidate,False,0.0340121737
720575941593443286,Mi4,R,720575941628254758,15,13,connectivity_candidate,False,0.0335188156
720575941593521366,Mi4,R,720575941627726886,-12,-9,connectivity_candidate,False,0.254933809
720575941593569061,Mi4,R,720575941657153616,2,11,connectivity_candidate,False,0.0323550644
720575941593712165,Mi4,R,720575941632265954,-11,3,connectivity_candidate,True,0.803958957
720575941593734437,Mi4,R,720575941577188534,-14,-7,connectivity_candidate,False,0.219472969
720575941593976103,Mi4,R,720575941643170209,-10,-9,connectivity_candidate,False,0.0467311055
720575941594226727,Mi4,R,720575941575868573,5,-3,connectivity_candidate,False,0.0363138788
720575941594295848,Mi4,R,720575941621787263,15,7,connectivity_candidate,False,0.0316006488
720575941594394737,Mi4,R,720575941439697964,-10,-13,connectivity_candidate,True,0.687632277
720575941594597846,Mi4,R,720575941533935626,-2,-15,connectivity_candidate,False,0.160128136
720575941595175813,Mi4,R,720575941563032488,17,9,connectivity_candidate,True,1.00005373
720575941595485479,Mi4,R,720575941609908457,8,10,connectivity_candidate,False,0.0320461574
720575941595550321,Mi4,R,720575941563810962,-1,-16,connectivity_candidate,False,0.252622849
720575941595760241,Mi4,R,720575941479727840,-4,-10,connectivity_candidate,False,0.0271960634
720575941595860613,Mi4,R,720575941494911358,-1,-4,connectivity_candidate,False,0.0339442138
720575941596155013,Mi4,R,720575941517068378,0,-14,connectivity_candidate,True,0.510709864
720575941596165253,Mi4,R,720575941544023581,-7,-14,connectivity_candidate,False,0.0258206922
720575941596442663,Mi4,R,720575941440450860,13,3,connectivity_candidate,False,0.0330499612
720575941596528028,Mi4,R,720575941502324823,-7,-7,connectivity_candidate,False,0.0411690257
720575941596678183,Mi4,R,720575941524712439,13,6,connectivity_candidate,False,0.0327216143
720575941596706855,Mi4,R,720575941526906969,-3,-7,connectivity_candidate,False,0.0321501896
720575941596772544,Mi4,R,720575941505278277,-9,4,connectivity_candidate,False,0.497829521
720575941596793457,Mi4,R,720575941551102782,-6,10,connectivity_candidate,False,0.502518858
720575941596862144,Mi4,R,720575941527636902,3,8,connectivity_candidate,False,0.0326843467
720575941597241792,Mi4,R,720575941470077451,13,9,connectivity_candidate,False,0.0325735568
720575941597655921,Mi4,R,720575941540927773,2,16,connectivity_candidate,False,0.368560906
720575941598171584,Mi4,R,720575941508424464,2,-8,connectivity_candidate,False,0.0332202342
720575941598752809,Mi4,R,720575941660471096,7,-8,connectivity_candidate,True,0.932360407
720575941599217705,Mi4,R,720575941566540130,-4,-17,connectivity_candidate,False,0.274200145
720575941600022464,Mi4,R,720575941524033099,-1,14,connectivity_candidate,True,0.683419654
720575941600407232,Mi4,R,,,,unassigned,False,
720575941601898537,Mi4,R,720575941578351185,14,11,connectivity_candidate,False,0.0339064559
720575941602065593,Mi4,R,720575941643728328,6,17,connectivity_candidate,False,0.706663857
720575941602293033,Mi4,R,720575941634240197,13,11,connectivity_candidate,False,0.0331885882
720575941602583542,Mi4,R,720575941489809358,-7,-4,connectivity_candidate,False,0.0431247168
720575941603193022,Mi4,R,720575941528257720,-10,3,connectivity_candidate,False,0.289292249
720575941603272382,Mi4,R,720575941440279503,12,16,connectivity_candidate,False,0.0411372237
720575941603275705,Mi4,R,720575941462769860,12,5,connectivity_candidate,False,0.0331451879
720575941603603134,Mi4,R,720575941445851412,1,6,connectivity_candidate,False,0.0292230143
720575941603628534,Mi4,R,720575941481180611,-1,-1,connectivity_candidate,False,0.0356977861
720575941604841145,Mi4,R,720575941566044679,17,11,connectivity_candidate,True,0.591341963
720575941605646070,Mi4,R,720575941534689985,-9,-2,connectivity_candidate,False,0.0494929641
720575941605722733,Mi4,R,720575941624351882,-3,7,connectivity_candidate,False,0.0137413915
720575941606167486,Mi4,R,720575941502372914,11,4,connectivity_candidate,False,0.0333792282
720575941606179181,Mi4,R,720575941554193982,0,4,connectivity_candidate,False,0.0290410871
720575941609032301,Mi4,R,720575941633218284,-12,2,connectivity_candidate,False,0.261362658
720575941609326922,Mi4,R,720575941480281027,11,15,connectivity_candidate,False,0.0337167209
720575941609377866,Mi4,R,720575941638544159,-11,-1,connectivity_candidate,True,0.632110573
720575941610194022,Mi4,R,720575941475241568,4,1,connectivity_candidate,False,0.0342696956
720575941610330342,Mi4,R,720575941569344626,12,11,connectivity_candidate,False,0.0329682921
720575941610374061,Mi4,R,720575941425703508,7,17,connectivity_candidate,False,0.438985743
720575941610497098,Mi4,R,720575941633959611,1,1,connectivity_candidate,False,0.0344077695
720575941610700106,Mi4,R,720575941543311109,14,1,connectivity_candidate,False,0.023321006
720575941611040870,Mi4,R,720575941448342197,-13,-12,connectivity_candidate,False,0.284715268
720575941611373788,Mi4,R,720575941516110739,3,-5,connectivity_candidate,False,0.0349916334
720575941611408102,Mi4,R,720575941549060020,-7,-12,connectivity_candidate,False,0.0257608667
720575941611749478,Mi4,R,720575941453822633,-4,-14,connectivity_candidate,False,0.110815441
720575941612312650,Mi4,R,720575941692102107,-5,0,connectivity_candidate,False,0.0411392139
720575941612337641,Mi4,R,720575941553675777,16,9,connectivity_candidate,False,0.0221246844
720575941612559891,Mi4,R,720575941563672418,-5,1,connectivity_candidate,False,0.0407839234
720575941612600297,Mi4,R,720575941721626170,-9,-4,connectivity_candidate,False,0.048639735
720575941612603978,Mi4,R,,,,unassigned,False,
720575941612961555,Mi4,R,720575941448447822,-10,-7,connectivity_candidate,False,0.0499902947
720575941612981478,Mi4,R,720575941541713869,0,15,connectivity_candidate,False,0.0196473085
720575941613137385,Mi4,R,720575941517207443,9,1,connectivity_candidate,False,0.0358709167
720575941613433958,Mi4,R,720575941613929881,-2,10,connectivity_candidate,False,0.0358440038
720575941613784678,Mi4,R,720575941576294248,11,7,connectivity_candidate,False,0.0329691129
720575941613837997,Mi4,R,720575941547880820,-11,-9,connectivity_candidate,False,0.270560904
720575941614676700,Mi4,R,720575941409703598,6,12,connectivity_candidate,False,0.0318443698
720575941615130076,Mi4,R,720575941506539137,4,4,connectivity_candidate,False,0.0335025594
720575941615719699,Mi4,R,720575941577692086,-2,2,connectivity_candidate,False,0.0292844421
720575941616913305,Mi4,R,720575941418121244,12,13,connectivity_candidate,False,0.0348770892
720575941617050265,Mi4,R,720575941613599718,15,8,connectivity_candidate,True,0.841287695
720575941617091285,Mi4,R,720575941478058545,-1,-7,connectivity_candidate,False,0.0298797504
720575941617629397,Mi4,R,720575941655705049,-11,-4,connectivity_candidate,False,0.0615953064
720575941617987455,Mi4,R,720575941633116832,0,-10,connectivity_candidate,False,0.0212338199
720575941618451157,Mi4,R,720575941505834546,-3,-6,connectivity_candidate,False,0.0333468418
720575941618464213,Mi4,R,720575941597393344,10,5,connectivity_candidate,False,0.0333261557
720575941619627903,Mi4,R,720575941414206868,9,-3,connectivity_candidate,False,0.0424637911
720575941622566140,Mi4,R,720575941500241633,5,10,connectivity_candidate,False,0.0347321927
720575941623143932,Mi4,R,720575941630043628,1,-6,connectivity_candidate,False,0.0312414276
720575941624258459,Mi4,R,720575941564413608,-2,5,connectivity_candidate,False,0.0201492695
720575941624279707,Mi4,R,720575941553988414,0,5,connectivity_candidate,False,0.0271432309
720575941624307594,Mi4,R,720575941486453200,8,-6,connectivity_candidate,False,0.0464561735
720575941624341356,Mi4,R,720575941548441149,-7,7,connectivity_candidate,False,0.500934538
720575941624358794,Mi4,R,720575941460473744,4,15,connectivity_candidate,False,0.0716058349
720575941624547722,Mi4,R,720575941629703906,2,8,connectivity_candidate,False,0.0290656914
720575941624559562,Mi4,R,720575941627478986,3,4,connectivity_candidate,False,0.0332480756
720575941624591515,Mi4,R,720575941525139481,-5,-5,connectivity_candidate,False,0.0387945304
720575941624692844,Mi4,R,720575941491740366,0,0,connectivity_candidate,False,0.0357384969
720575941624727404,Mi4,R,,,,unassigned,False,
720575941624835436,Mi4,R,720575941637710197,-2,-2,connectivity_candidate,False,0.0365996554
720575941624913802,Mi4,R,720575941593790065,18,10,connectivity_candidate,True,0.595688714
720575941625522284,Mi4,R,720575941611320540,4,3,connectivity_candidate,False,0.033821737
720575941625616586,Mi4,R,720575941624210028,11,-5,connectivity_candidate,True,1.02153682
720575941625910666,Mi4,R,720575941630042604,1,-8,connectivity_candidate,False,0.0294767527
720575941626103097,Mi4,R,720575941514086243,-5,6,connectivity_candidate,False,0.486873229
720575941626278969,Mi4,R,720575941535082522,1,7,connectivity_candidate,False,0.0276375195
720575941626285625,Mi4,R,720575941522740915,8,9,connectivity_candidate,False,0.0347919504
720575941626597177,Mi4,R,720575941596522533,12,8,connectivity_candidate,False,0.0326631653
720575941627600283,Mi4,R,720575941598171525,-13,-13,connectivity_candidate,True,0.842709318
720575941627765642,Mi4,R,720575941443560106,-9,-8,connectivity_candidate,False,0.0453776419
720575941627894922,Mi4,R,720575941505556293,-9,-3,connectivity_candidate,False,0.0491065126
720575941628583993,Mi4,R,720575941561564787,0,-1,connectivity_candidate,False,0.0351226296
720575941629345337,Mi4,R,720575941557605604,3,15,connectivity_candidate,False,0.0547285222
720575941629438946,Mi4,R,720575941448602461,-1,6,connectivity_candidate,False,0.022953074
720575941629780537,Mi4,R,720575941476828778,-8,0,connectivity_candidate,False,0.0610534687
720575941630179525,Mi4,R,720575941634257568,-10,-14,connectivity_candidate,True,0.711095229
720575941630725602,Mi4,R,,,,unassigned,False,
720575941630828838,Mi4,R,720575941411300719,4,5,connectivity_candidate,False,0.0333561092
720575941630913830,Mi4,R,720575941453047347,4,13,connectivity_candidate,False,0.0318645836
720575941631196357,Mi4,R,,,,unassigned,False,
720575941631557792,Mi4,R,720575941643339464,10,6,connectivity_candidate,False,0.0330968769
720575941631577836,Mi4,R,,,,unassigned,False,
720575941632050363,Mi4,R,,,,unassigned,False,
720575941632076731,Mi4,R,720575941605268470,-2,12,connectivity_candidate,False,0.036369059
720575941632233186,Mi4,R,,,,unassigned,False,
720575941632488864,Mi4,R,720575941568671220,1,0,connectivity_candidate,False,0.0347488799
720575941632496069,Mi4,R,720575941479171407,1,-12,connectivity_candidate,False,0.160435002
720575941633012667,Mi4,R,720575941507639842,8,-2,connectivity_candidate,False,0.0380452212
720575941633156283,Mi4,R,720575941476533866,5,-6,connectivity_candidate,False,0.0398518134
720575941633359084,Mi4,R,720575941478314602,-11,-12,connectivity_candidate,False,0.281799467
720575941633653189,Mi4,R,,,,unassigned,False,
720575941634031264,Mi4,R,720575941639990047,-2,-5,connectivity_candidate,False,0.0336905444
720575941634031301,Mi4,R,720575941538919139,-7,-11,connectivity_candidate,False,0.0299464116
720575941634847675,Mi4,R,720575941546953049,-4,-4,connectivity_candidate,False,0.0378178896
720575941638670197,Mi4,R,720575941451887482,-6,-8,connectivity_candidate,False,0.0351997404
720575941638732063,Mi4,R,720575941502712514,-6,8,connectivity_candidate,False,0.502448107
720575941638913055,Mi4,R,720575941652155409,-15,-11,connectivity_candidate,False,0.283613995
720575941640071711,Mi4,R,720575941557017252,3,-11,connectivity_candidate,False,0.0497346097
720575941640179743,Mi4,R,720575941566547042,6,-9,connectivity_candidate,False,0.173918688
720575941640295541,Mi4,R,720575941449501277,-1,-6,connectivity_candidate,False,0.031687171
720575941640368757,Mi4,R,720575941629362233,2,-2,connectivity_candidate,False,0.034091952
720575941641925733,Mi4,R,720575941480588995,14,14,connectivity_candidate,False,0.0356471355
720575941642277714,Mi4,R,720575941539233768,0,6,connectivity_candidate,False,0.0258325859
720575941642388050,Mi4,R,720575941568006710,-8,5,connectivity_candidate,False,0.496339304
720575941643762337,Mi4,R,720575941611541478,14,4,connectivity_candidate,False,0.0328607272
720575941643816353,Mi4,R,720575941570996126,14,-1,connectivity_candidate,True,0.824333875
720575941643842977,Mi4,R,720575941567677554,-11,-8,connectivity_candidate,False,0.116570801
720575941643855009,Mi4,R,,,,unassigned,False,
720575941644408933,Mi4,R,720575941468469014,13,4,connectivity_candidate,False,0.0333367956
720575941644486776,Mi4,R,720575941528316548,5,0,connectivity_candidate,False,0.0346612981
720575941644552805,Mi4,R,720575941433996064,-2,-4,connectivity_candidate,False,0.034909232
720575941644566136,Mi4,R,720575941624060874,7,-1,connectivity_candidate,False,0.036209799
720575941644615525,Mi4,R,720575941548121889,11,10,connectivity_candidate,False,0.0318415242
720575941644799432,Mi4,R,720575941606137709,-5,-13,connectivity_candidate,True,0.826931343
720575941644959176,Mi4,R,720575941438128684,-1,-15,connectivity_candidate,True,0.752330359
720575941645157458,Mi4,R,720575941514169347,-2,4,connectivity_candidate,False,0.0225413155
720575941645469522,Mi4,R,720575941650648817,4,12,connectivity_candidate,False,0.0292570173
720575941646499528,Mi4,R,720575941465397005,-5,-3,connectivity_candidate,False,0.0406742113
720575941646845384,Mi4,R,720575941493138407,2,1,connectivity_candidate,False,0.0343103328
720575941647041736,Mi4,R,720575941479718307,3,-2,connectivity_candidate,False,0.0342826721
720575941650505749,Mi4,R,720575941406001008,12,10,connectivity_candidate,False,0.0327072339
720575941651750929,Mi4,R,720575941653440729,5,14,connectivity_candidate,False,0.0286923441
720575941652219665,Mi4,R,720575941515284115,-13,-15,connectivity_candidate,False,0.343491278
720575941652272881,Mi4,R,720575941412540308,11,-3,connectivity_candidate,False,0.0485841516
720575941653042905,Mi4,R,720575941506684289,-6,6,connectivity_candidate,False,0.492313568
720575941653144793,Mi4,R,720575941505624389,-17,-7,connectivity_candidate,True,0.876067941
720575941653540825,Mi4,R,720575941495316096,-9,-16,connectivity_candidate,True,0.824310086
720575941653657561,Mi4,R,720575941469634167,-10,-8,connectivity_candidate,False,0.0448373319
720575941653837809,Mi4,R,720575941463048900,9,8,connectivity_candidate,False,0.0384083204
720575941653998321,Mi4,R,720575941597684357,-2,-11,connectivity_candidate,False,0.0154294044
720575941654284505,Mi4,R,720575941503477131,8,0,connectivity_candidate,False,0.0360038615
720575941655350033,Mi4,R,720575941481773507,2,9,connectivity_candidate,False,0.0301585338
720575941655369428,Mi4,R,720575941479014465,-8,-11,connectivity_candidate,False,0.0414859657
720575941656296148,Mi4,R,720575941535081498,7,11,connectivity_candidate,False,0.0332872087
720575941657257240,Mi4,R,720575941625453052,-1,4,connectivity_candidate,False,0.0267398005
720575941657305880,Mi4,R,720575941446769834,16,11,connectivity_candidate,False,0.399920407
720575941659000144,Mi4,R,720575941431583758,-1,9,connectivity_candidate,False,0.0297874615
720575941659837464,Mi4,R,720575941552500763,-3,-8,connectivity_candidate,False,0.0301838516
720575941659964184,Mi4,R,720575941451450793,-1,12,connectivity_candidate,False,0.0391392133
720575941660551480,Mi4,R,720575941460129988,2,15,connectivity_candidate,False,0.0479802869
720575941660844880,Mi4,R,,,,unassigned,False,
720575941662141496,Mi4,R,720575941463615888,-8,8,connectivity_candidate,False,0.504952752
720575941662223228,Mi4,R,720575941505691973,15,12,connectivity_candidate,False,0.0348697365
720575941662986364,Mi4,R,720575941476531818,5,-7,connectivity_candidate,False,0.0421988764
720575941664563836,Mi4,R,720575941626068793,9,-6,connectivity_candidate,False,0.0539572491
720575941666416115,Mi4,R,720575941627256475,-1,3,connectivity_candidate,False,0.0286202432
720575941667015923,Mi4,R,720575941409612715,-11,-5,connectivity_candidate,False,0.0597508149
720575941667909297,Mi4,R,720575941544402620,2,14,connectivity_candidate,False,0.0570321863
720575941669499057,Mi4,R,720575941479169871,-2,-13,connectivity_candidate,False,0.131724685
720575941669518001,Mi4,R,720575941527931012,4,-2,connectivity_candidate,False,0.0348186624
720575941669528051,Mi4,R,720575941439749676,9,9,connectivity_candidate,False,0.0372484048
720575941669726887,Mi4,R,720575941505428503,14,19,connectivity_candidate,False,0.0510177605
720575941670063091,Mi4,R,720575941551331956,0,-6,connectivity_candidate,False,0.0312249861
720575941670068135,Mi4,R,720575941506946398,-11,-7,connectivity_candidate,False,0.0602215728
720575941670726065,Mi4,R,720575941454104233,14,2,connectivity_candidate,False,0.0312163169
720575941671111847,Mi4,R,720575941469118583,-5,-16,connectivity_candidate,True,0.848785665
720575941671116721,Mi4,R,720575941639916149,9,-2,connectivity_candidate,False,0.0389700473
720575941671643569,Mi4,R,720575941562846888,-3,-15,connectivity_candidate,False,0.131999477
720575941672630951,Mi4,R,720575941666768371,-15,-1,connectivity_candidate,True,1.16477525
720575941686488303,Mi4,R,720575941689896310,0,7,connectivity_candidate,False,0.0252156926
720575941686568943,Mi4,R,720575941595209579,14,10,connectivity_candidate,False,0.0341456924
720575941687323148,Mi4,R,720575941533864114,-12,-7,connectivity_candidate,False,0.060747298
720575941687467532,Mi4,R,720575941479237711,6,-2,connectivity_candidate,False,0.0364098419
720575941687561590,Mi4,R,720575941534580568,3,-1,connectivity_candidate,False,0.0342911692
720575941688154230,Mi4,R,720575941612416275,0,-12,connectivity_candidate,False,0.150855887
720575941688280438,Mi4,R,720575941430873737,-4,0,connectivity_candidate,False,0.0394822793
720575941688714459,Mi4,R,720575941504436028,-7,6,connectivity_candidate,False,0.495571106
720575941688933272,Mi4,R,720575941507404348,9,4,connectivity_candidate,False,0.0335973794
720575941689231000,Mi4,R,720575941479283395,-12,1,connectivity_candidate,True,0.809165171
720575941689571084,Mi4,R,720575941482094522,7,-5,connectivity_candidate,False,0.0419334014
720575941689586072,Mi4,R,720575941503323698,-13,-17,connectivity_candidate,True,1.07656058
720575941690141403,Mi4,R,720575941734098475,5,5,connectivity_candidate,False,0.033525996
720575941690150107,Mi4,R,720575941548094057,8,6,connectivity_candidate,False,0.0338901951
720575941690212827,Mi4,R,720575941578046033,-13,-7,connectivity_candidate,False,0.219349912
720575941690388598,Mi4,R,720575941518578323,9,11,connectivity_candidate,False,0.0342894296
720575941690394075,Mi4,R,720575941521708279,-6,-2,connectivity_candidate,False,0.0425696643
720575941690567064,Mi4,R,720575941562995810,11,-1,connectivity_candidate,False,0.0433570761
720575941691527387,Mi4,R,,,,unassigned,False,
720575941692171928,Mi4,R,720575941671606193,10,2,connectivity_candidate,False,0.0348514726
720575941692326296,Mi4,R,720575941588734974,1,-4,connectivity_candidate,False,0.0332866386
720575941701184474,Mi4,R,720575941577172879,2,-3,connectivity_candidate,False,0.0338940096
720575941704204762,Mi4,R,720575941506292574,-5,-9,connectivity_candidate,False,0.0312826759
720575941704241370,Mi4,R,720575941558336238,-8,3,connectivity_candidate,False,0.494031485
720575941722876730,Mi4,R,720575941554717668,1,-13,connectivity_candidate,False,0.154919474
720575941722888250,Mi4,R,720575941471167243,12,-3,connectivity_candidate,False,0.121993656
720575941731197227,Mi4,R,720575941433303649,16,10,connectivity_candidate,False,0.385701269
720575941732059947,Mi4,R,720575941644280440,-5,-12,connectivity_candidate,False,0.0233340211
720575941733874219,Mi4,R,720575941554692999,-3,-18,connectivity_candidate,False,0.279644334
720575941734021675,Mi4,R,720575941518874540,2,0,connectivity_candidate,False,0.0343125339
720575941734063147,Mi4,R,720575941494844848,17,16,connectivity_candidate,True,1.02612296
720575941351478064,Mi9,R,720575941627340443,8,11,connectivity_candidate,False,0.0335218129
720575941351666224,Mi9,R,720575941692102107,-5,0,connectivity_candidate,False,0.0411392139
720575941352525872,Mi9,R,720575941454104233,14,2,connectivity_candidate,False,0.0312163169
720575941354066224,Mi9,R,720575941561311603,-4,-8,connectivity_candidate,False,0.031649708
720575941354132528,Mi9,R,,,,unassigned,False,
720575941391458710,Mi9,R,,,,unassigned,False,
720575941393325462,Mi9,R,720575941538919139,-7,-11,connectivity_candidate,False,0.0299464116
720575941394641814,Mi9,R,720575941506178213,-8,4,connectivity_candidate,False,0.495328863
720575941395223190,Mi9,R,,,,unassigned,False,
720575941400471587,Mi9,R,720575941460445599,-5,3,connectivity_candidate,False,0.0189074074
720575941403628400,Mi9,R,,,,unassigned,False,
720575941405952368,Mi9,R,720575941521042611,2,6,connectivity_candidate,False,0.0317720492
720575941406588078,Mi9,R,720575941514169347,-2,4,connectivity_candidate,False,0.0225413155
720575941406722990,Mi9,R,720575941627206299,-14,-1,connectivity_candidate,False,0.362104557
720575941408095662,Mi9,R,720575941535047706,3,-12,connectivity_candidate,True,0.623795428
720575941409737899,Mi9,R,720575941578351185,14,11,connectivity_candidate,False,0.0339064559
720575941409745579,Mi9,R,,,,unassigned,False,
720575941409812910,Mi9,R,720575941562525842,-11,-11,connectivity_candidate,False,0.278041436
720575941410706091,Mi9,R,720575941653479129,8,-5,connectivity_candidate,False,0.0438185831
720575941410777003,Mi9,R,720575941528316548,5,0,connectivity_candidate,False,0.0346612981
720575941410840491,Mi9,R,720575941592511528,-3,2,connectivity_candidate,False,0.025045396
720575941410952363,Mi9,R,720575941476531818,5,-7,connectivity_candidate,False,0.0421988764
720575941411019119,Mi9,R,720575941463615888,-8,8,connectivity_candidate,False,0.504952752
720575941411293039,Mi9,R,720575941618401919,-1,2,connectivity_candidate,False,0.0312479506
720575941411981423,Mi9,R,720575941568671220,1,0,connectivity_candidate,False,0.0347488799
720575941412183919,Mi9,R,720575941479718307,3,-2,connectivity_candidate,False,0.0342826721
720575941412219759,Mi9,R,720575941641866527,-5,-15,connectivity_candidate,True,0.840428567
720575941412473745,Mi9,R,720575941657153616,2,11,connectivity_candidate,False,0.0323550644
720575941412953492,Mi9,R,720575941480585155,13,16,connectivity_candidate,False,0.0470423773
720575941412976788,Mi9,R,720575941581274613,6,13,connectivity_candidate,False,0.030915951
720575941413141359,Mi9,R,720575941631094981,-6,7,connectivity_candidate,False,0.495763672
720575941413181076,Mi9,R,720575941497786018,-11,-16,connectivity_candidate,True,0.821587751
720575941413323375,Mi9,R,,,,unassigned,False,
720575941413823343,Mi9,R,720575941451301447,-5,-1,connectivity_candidate,False,0.0407650234
720575941413878164,Mi9,R,720575941429599625,-3,-3,connectivity_candidate,False,0.0370862723
720575941414188180,Mi9,R,720575941482588611,-1,-12,connectivity_candidate,False,0.131650586
720575941414239380,Mi9,R,720575941517850072,-3,-1,connectivity_candidate,False,0.0376685339
720575941414378012,Mi9,R,720575941588734974,1,-4,connectivity_candidate,False,0.0332866386
720575941414464145,Mi9,R,,,,unassigned,False,
720575941414739996,Mi9,R,720575941555865764,7,18,connectivity_candidate,True,0.752583615
720575941415460241,Mi9,R,720575941467830493,-1,-9,connectivity_candidate,False,0.0249614893
720575941417749020,Mi9,R,720575941563887767,-15,-12,connectivity_candidate,False,0.285114286
720575941417775388,Mi9,R,720575941625608394,7,-10,connectivity_candidate,False,0.427626336
720575941417957404,Mi9,R,720575941486453200,8,-6,connectivity_candidate,False,0.0464561735
720575941418336540,Mi9,R,720575941557647070,-6,-9,connectivity_candidate,False,0.0334002515
720575941418359324,Mi9,R,720575941624207980,8,-8,connectivity_candidate,False,0.0732429452
720575941425757012,Mi9,R,,,,unassigned,False,
720575941426026580,Mi9,R,720575941577188534,-14,-7,connectivity_candidate,False,0.219472969
720575941426258772,Mi9,R,720575941610710118,-9,-15,connectivity_candidate,True,0.820181495
720575941426483796,Mi9,R,720575941604978105,-12,-6,connectivity_candidate,False,0.0640121652
720575941428321364,Mi9,R,720575941574913181,-7,10,connectivity_candidate,False,0.504676018
720575941429234529,Mi9,R,720575941516110739,3,-5,connectivity_candidate,False,0.0349916334
720575941429292937,Mi9,R,720575941439202322,-7,9,connectivity_candidate,False,0.505051437
720575941429404591,Mi9,R,720575941500241633,5,10,connectivity_candidate,False,0.0347321927
720575941429437524,Mi9,R,720575941509572702,5,13,connectivity_candidate,False,0.0301970937
720575941429445460,Mi9,R,720575941538876565,6,2,connectivity_candidate,False,0.0342421864
720575941430276705,Mi9,R,720575941552298523,12,15,connectivity_candidate,False,0.035763957
720575941430428769,Mi9,R,720575941584492510,10,15,connectivity_candidate,False,0.0346246973
720575941430803448,Mi9,R,720575941631045573,12,-4,connectivity_candidate,True,0.623667097
